ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,LocationDescription,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,XCoordinate,YCoordinate,Year,UpdatedOn,Latitude,Longitude,Location
11367037,JB332263,07-02-2018 15:50,063XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,TRUE,FALSE,2413,24,50,2,26,1159170,1941943,2018,07-09-2018 16:19,41.99642097,-87.68983957,"(41.996420966, -87.689839568)"
11367039,JB332177,07-02-2018 14:55,018XX E 71ST ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,TRUE,TRUE,332,3,5,43,04B,1189558,1858291,2018,07-09-2018 16:19,41.76619654,-87.58075558,"(41.766196537, -87.580755584)"
11367040,JB332312,07-02-2018 15:37,037XX W OGDEN AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1014,10,24,29,26,1151779,1889720,2018,07-09-2018 16:19,41.85326577,-87.7184056,"(41.853265773, -87.718405596)"
11367041,JB332243,07-02-2018 15:40,037XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1011,10,24,29,26,1151592,1894452,2018,07-09-2018 16:19,41.86625461,-87.71896767,"(41.86625461, -87.718967674)"
11367042,JB332302,07-02-2018 16:45,023XX E 75TH ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,334,3,7,43,26,1193310,1855694,2018,07-09-2018 16:19,41.75897926,-87.56708821,"(41.758979264, -87.567088206)"
11367057,JB332305,07-02-2018 16:20,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2018,07-09-2018 16:19,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
11367062,JB332193,07-02-2018 15:10,109XX S GREEN ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,TRUE,TRUE,2233,22,34,75,04B,1172597,1832288,2018,07-09-2018 16:19,41.69523113,-87.643687,"(41.695231129, -87.643687003)"
11367068,JB332282,07-02-2018 16:11,007XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1135,11,2,27,14,1157823,1896441,2018,07-09-2018 16:19,41.87158798,-87.69603883,"(41.871587983, -87.696038825)"
11367070,JB332298,07-02-2018 15:21,083XX S RACINE AVE,3800,INTERFERENCE WITH PUBLIC OFFICER,INTERFERENCE JUDICIAL PROCESS,STREET,TRUE,FALSE,613,6,21,71,26,1169775,1849478,2018,07-09-2018 16:19,41.7424646,-87.65352228,"(41.742464602, -87.653522284)"
11367076,JB332374,07-02-2018 17:23,036XX S RHODES AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,212,2,4,35,26,1180179,1881011,2018,07-09-2018 16:19,41.82876229,-87.61443616,"(41.828762287, -87.614436164)"
11367078,JB332382,07-02-2018 17:15,002XX N CONSERVATORY DR,460,BATTERY,SIMPLE,CTA STATION,TRUE,FALSE,1122,11,28,27,08B,1152133,1901395,2018,07-09-2018 16:19,41.88529632,-87.71679851,"(41.885296316, -87.716798514)"
11367080,JB332497,07-02-2018 18:20,018XX W 18TH ST,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,TRUE,FALSE,1234,12,25,31,18,1164331,1891432,2018,07-09-2018 16:19,41.85770776,-87.67228702,"(41.85770776, -87.672287019)"
11367110,JB332333,07-02-2018 16:35,088XX S PAULINA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,2221,22,21,71,08B,1166552,1846143,2018,07-09-2018 16:19,41.73338213,-87.66542623,"(41.733382134, -87.665426234)"
11367120,JB332509,07-02-2018 18:05,014XX E 79TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,411,4,8,45,26,1186991,1852891,2018,07-09-2018 16:19,41.75143969,-87.59033537,"(41.751439685, -87.590335369)"
11367125,JB332242,07-02-2018 15:22,006XX N ST LOUIS AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,1121,11,27,23,26,1152933,1904095,2018,07-09-2018 16:19,41.89268958,-87.71378917,"(41.892689579, -87.713789167)"
11367137,JB332470,07-02-2018 18:11,036XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA/STADIUM,TRUE,FALSE,1923,19,44,6,26,1168308,1924180,2018,07-09-2018 16:19,41.94748541,-87.65674105,"(41.947485405, -87.656741053)"
11367141,JB332518,07-02-2018 18:35,015XX S CHRISTIANA AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,TRUE,FALSE,1021,10,24,29,11,1154283,1892256,2018,07-09-2018 16:19,41.86017527,-87.70914733,"(41.860175271, -87.709147333)"
11367151,JB332392,07-02-2018 16:56,042XX W LE MOYNE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,2534,25,37,23,14,1147649,1909531,2018,07-09-2018 16:19,41.90770959,-87.73305567,"(41.907709593, -87.73305567)"
11367170,JB332513,07-02-2018 17:54,074XX S DR MARTIN LUTHER KING JR DR,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,323,3,6,69,26,1180196,1855770,2018,07-09-2018 16:19,41.7594983,-87.61514745,"(41.759498301, -87.615147453)"
11367171,JB332578,07-02-2018 18:51,068XX S ASHLAND AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,TRUE,FALSE,725,7,17,67,11,1166854,1859317,2018,07-09-2018 16:19,41.769527,-87.66394437,"(41.769526997, -87.663944366)"
11367173,JB332505,07-02-2018 14:42,012XX S LAWNDALE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,TRUE,FALSE,1011,10,24,29,14,1151905,1894095,2018,07-09-2018 16:19,41.86526881,-87.71782801,"(41.865268809, -87.717828013)"
11367180,JB332491,07-02-2018 18:12,0000X S STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,42,32,6,1176389,1900278,2018,07-09-2018 16:19,41.88171846,-87.62776043,"(41.88171846, -87.627760426)"
11367186,JB332458,07-02-2018 17:00,064XX S LOWE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,723,7,16,68,08B,1173144,1862203,2018,07-09-2018 16:19,41.77730987,-87.64080292,"(41.777309867, -87.640802922)"
11367200,JB332461,07-02-2018 17:34,111XX S MICHIGAN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,TRUE,FALSE,531,5,9,49,18,1178791,1831173,2018,07-09-2018 16:19,41.69203308,-87.62104264,"(41.69203308, -87.621042638)"
11367260,JB332574,07-02-2018 18:12,049XX W VAN BUREN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1533,15,24,25,18,1143654,1897561,2018,07-09-2018 16:19,41.87493829,-87.74803127,"(41.874938294, -87.748031267)"
11367272,JB332490,07-02-2018 17:50,036XX S ARCHER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,912,9,11,59,6,1161614,1880357,2018,07-09-2018 16:19,41.82737375,-87.68256806,"(41.827373751, -87.682568055)"
11367276,JB332663,07-02-2018 19:50,011XX S RICHMOND ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,TRUE,FALSE,1135,11,28,29,18,1156863,1895006,2018,07-09-2018 16:19,41.8676697,-87.69960227,"(41.8676697, -87.699602269)"
11367277,JB332605,07-02-2018 19:02,050XX W FULTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,TRUE,TRUE,1532,15,28,25,14,1142614,1901470,2018,07-09-2018 16:19,41.88568447,-87.75175251,"(41.885684472, -87.751752506)"
11367281,JB332587,07-02-2018 17:56,055XX W MONROE ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,TRUE,FALSE,1522,15,29,25,24,1139436,1899111,2018,07-09-2018 16:19,41.87926958,-87.76348045,"(41.879269582, -87.76348045)"
11367290,JB332652,07-02-2018 19:22,005XX N KEDZIE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1221,12,27,23,18,1154939,1903676,2018,07-09-2018 16:19,41.89149982,-87.70643313,"(41.891499819, -87.706433134)"
11367293,JB332711,07-02-2018 20:25,015XX E 76TH ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,FALSE,411,4,5,43,26,1187817,1854900,2018,07-09-2018 16:19,41.75693295,-87.58724468,"(41.756932954, -87.587244678)"
11367294,JB332453,07-02-2018 17:26,087XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2221,22,21,71,15,1167200,1846664,2018,07-09-2018 16:19,41.73479801,-87.66303742,"(41.734798011, -87.663037422)"
11367295,JB332626,07-02-2018 18:35,004XX S KILDARE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1131,11,24,26,18,1147795,1897593,2018,07-09-2018 16:19,41.87494761,-87.73282625,"(41.87494761, -87.732826253)"
11367296,JB332515,07-02-2018 18:10,025XX N WESTERN AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,TRUE,FALSE,1432,14,1,22,3,1159924,1917067,2018,07-09-2018 16:19,41.92814435,-87.68775537,"(41.928144354, -87.687755371)"
11367297,JB332752,07-02-2018 20:27,033XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,CTA BUS STOP,TRUE,FALSE,1124,11,28,27,18,1154052,1899817,2018,07-09-2018 16:19,41.88092808,-87.70979367,"(41.880928075, -87.709793668)"
11367311,JB332629,07-02-2018 19:00,070XX N SHERIDAN RD,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,2423,24,49,1,08A,1166511,1947311,2018,07-09-2018 16:19,42.0109963,-87.66268065,"(42.010996301, -87.662680653)"
11367312,JB332777,07-02-2018 21:00,024XX S TRUMBULL AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,1024,10,22,30,18,1153752,1887639,2018,07-09-2018 16:19,41.84751626,-87.7112193,"(41.847516263, -87.711219295)"
11367316,JB332611,07-02-2018 19:00,002XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,TRUE,FALSE,634,6,21,49,15,1176168,1841939,2018,07-09-2018 16:19,41.72163563,-87.63032399,"(41.721635631, -87.630323986)"
11367317,JB332672,07-02-2018 19:47,070XX S ASHLAND AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,735,7,17,67,26,1166895,1858132,2018,07-09-2018 16:19,41.76627433,-87.66382789,"(41.766274325, -87.66382789)"
11367318,JB332742,07-02-2018 20:17,016XX W 57TH ST,1330,CRIMINAL TRESPASS,TO LAND,STREET,TRUE,FALSE,715,7,15,67,26,1166436,1866912,2018,07-09-2018 16:19,41.79037756,-87.66526028,"(41.790377559, -87.665260277)"
11367327,JB332627,07-02-2018 18:35,004XX S KILDARE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1131,11,24,26,18,1147807,1897305,2018,07-09-2018 16:19,41.87415707,-87.73278959,"(41.874157074, -87.732789592)"
11367328,JB332704,07-02-2018 19:46,005XX W MADISON ST,460,BATTERY,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,TRUE,FALSE,121,1,42,28,08B,1173039,1900311,2018,07-09-2018 16:19,41.88188393,-87.64006044,"(41.881883933, -87.640060441)"
11367338,JB332568,07-02-2018 16:43,126XX S MICHIGAN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,532,5,9,53,18,1179165,1820971,2018,07-09-2018 16:19,41.66402877,-87.61998261,"(41.664028772, -87.619982614)"
11367340,JB332743,07-02-2018 19:44,007XX N LAWNDALE AVE,810,THEFT,OVER $500,STREET,TRUE,FALSE,1112,11,27,23,6,1151588,1904619,2018,07-09-2018 16:19,41.89415403,-87.71871506,"(41.894154031, -87.718715064)"
11367355,JB332710,07-02-2018 20:40,062XX W BERENICE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1633,16,38,17,08B,1134011,1924941,2018,07-09-2018 16:19,41.95024738,-87.78279167,"(41.95024738, -87.782791674)"
11367373,JB332736,07-02-2018 15:20,017XX E 79TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,414,4,8,43,18,1189077,1852939,2018,07-09-2018 16:19,41.75152171,-87.58268977,"(41.751521714, -87.582689766)"
11367382,JB332779,07-02-2018 19:49,047XX W MONROE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,1113,11,28,25,18,1144756,1899145,2018,07-09-2018 16:19,41.87926429,-87.7439452,"(41.87926429, -87.743945195)"
11367385,JB332281,07-02-2018 16:02,016XX W 79TH ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,APARTMENT,TRUE,FALSE,611,6,21,71,24,1166608,1852321,2018,07-09-2018 16:19,41.75033427,-87.66504531,"(41.75033427, -87.665045312)"
11367388,JB332809,07-02-2018 21:30,082XX S EXCHANGE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,TRUE,FALSE,423,4,7,46,26,1197261,1850751,2018,07-09-2018 16:19,41.74531783,-87.55277267,"(41.745317833, -87.552772666)"
11367395,JB332837,07-02-2018 20:57,132XX S ELLIS AVE,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,533,5,9,54,26,1185544,1817641,2018,07-09-2018 16:19,41.65474351,-87.59674269,"(41.654743513, -87.596742692)"
11367400,JB332755,07-02-2018 19:59,001XX E 93RD ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,634,6,6,49,18,1179014,1843353,2018,07-09-2018 16:19,41.72545158,-87.61985673,"(41.725451579, -87.619856732)"
11367413,JB332830,07-02-2018 20:58,133XX S GREENWOOD AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CHA PARKING LOT/GROUNDS,TRUE,FALSE,533,5,9,54,08B,1186039,1816843,2018,07-09-2018 16:19,41.65254206,-87.5949565,"(41.652542063, -87.594956504)"
11367420,JB332832,07-02-2018 20:57,132XX S ELLIS AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CHA PARKING LOT/GROUNDS,TRUE,FALSE,533,5,9,54,08B,1185544,1817641,2018,07-09-2018 16:19,41.65474351,-87.59674269,"(41.654743513, -87.596742692)"
11367436,JB332737,07-02-2018 19:24,059XX S HERMITAGE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,TRUE,FALSE,714,7,15,67,18,1165699,1865226,2018,07-09-2018 16:19,41.78576665,-87.66801051,"(41.785766649, -87.668010507)"
11367438,JB332812,07-02-2018 20:42,038XX W ROOSEVELT RD,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1011,10,24,29,24,1151182,1894442,2018,07-09-2018 16:19,41.86623521,-87.72047309,"(41.866235211, -87.720473094)"
11367440,JB332797,07-02-2018 21:06,061XX S INDIANA AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,TRUE,FALSE,311,3,20,40,11,1178650,1864386,2018,07-09-2018 16:19,41.78317679,-87.62055176,"(41.78317679, -87.620551762)"
11367444,JB332825,07-02-2018 21:39,065XX N NATOMA AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,1611,16,41,10,08A,1131310,1943072,2018,07-09-2018 16:19,42.0000478,-87.79229955,"(42.000047797, -87.792299552)"
11367449,JB332885,07-02-2018 22:30,038XX W GLADYS AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1133,11,28,26,18,1150850,1898081,2018,07-09-2018 16:19,41.87622754,-87.7215967,"(41.876227537, -87.721596698)"
11367450,JB332582,07-02-2018 18:45,024XX N KILDARE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,TRUE,2524,25,31,20,04B,1147308,1915939,2018,07-09-2018 16:19,41.92530031,-87.73414387,"(41.925300314, -87.73414387)"
11367451,JB332912,07-02-2018 22:50,013XX S SPRINGFIELD AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1150592,1893566,2018,07-09-2018 16:19,41.8638429,-87.72266193,"(41.863842903, -87.722661927)"
11367453,JB332865,07-02-2018 21:40,116XX S MICHIGAN AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,FALSE,532,5,9,53,26,1178927,1827640,2018,07-09-2018 16:19,41.68233493,-87.62065173,"(41.682334926, -87.620651734)"
11367464,JB332763,07-02-2018 20:15,053XX W ROSCOE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1634,16,38,15,15,1140128,1922087,2018,07-09-2018 16:19,41.9423057,-87.76037595,"(41.942305704, -87.760375949)"
11367475,JB332774,07-02-2018 20:48,008XX E 49TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,223,2,4,39,15,1182533,1872699,2018,07-09-2018 16:19,41.80589916,-87.60605771,"(41.805899162, -87.606057712)"
11367487,JB332968,07-02-2018 22:21,066XX S MARSHFIELD AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,725,7,15,67,08B,1166471,1860627,2018,07-09-2018 16:19,41.77312998,-87.66531098,"(41.77312998, -87.665310977)"
11367488,JB332708,07-02-2018 20:20,056XX S GREEN ST,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,712,7,20,68,08A,1171602,1867414,2018,07-09-2018 16:19,41.79164338,-87.64630323,"(41.791643382, -87.646303225)"
11367494,JB332918,07-02-2018 21:37,007XX N LAVERGNE AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1142893,1904326,2018,07-09-2018 16:19,41.89351648,-87.75065673,"(41.893516483, -87.750656731)"
11367509,JB332789,07-02-2018 20:41,001XX N MAYFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1512,15,29,25,18,1137143,1900321,2018,07-09-2018 16:19,41.88263145,-87.77187103,"(41.882631454, -87.771871033)"
11367561,JB332956,07-02-2018 22:47,109XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2233,22,34,75,08B,1172597,1832288,2018,07-09-2018 16:19,41.69523113,-87.643687,"(41.695231129, -87.643687003)"
11367612,JB332943,07-02-2018 22:12,133XX S GREENWOOD AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,533,5,9,54,26,1186039,1816843,2018,07-09-2018 16:19,41.65254206,-87.5949565,"(41.652542063, -87.594956504)"
11367564,JB333005,07-03-2018 00:20,008XX S PULASKI RD,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,TRUE,FALSE,1132,11,24,26,26,1149854,1895779,2018,07-10-2018 16:03,41.86993001,-87.72531357,"(41.869930008, -87.725313572)"
11367582,JB333047,07-03-2018 02:35,039XX S STATE ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,213,2,3,38,24,1176934,1878763,2018,07-10-2018 16:03,41.82266749,-87.62640961,"(41.822667487, -87.62640961)"
11367601,JB333007,07-03-2018 00:51,020XX W 68TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,726,7,17,67,15,1163960,1859228,2018,07-10-2018 16:03,41.76934409,-87.674555,"(41.769344087, -87.674554997)"
11367604,JB333057,07-03-2018 02:09,065XX S ASHLAND AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,725,7,17,67,24,1166796,1861347,2018,07-10-2018 16:03,41.77509882,-87.66409907,"(41.77509882, -87.664099066)"
11367605,JB333011,07-03-2018 01:15,001XX E 75TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,623,6,6,69,08B,1178566,1855320,2018,07-10-2018 16:03,41.75830064,-87.62113497,"(41.758300638, -87.621134974)"
11367620,JB333009,07-03-2018 01:04,062XX S SEELEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,714,7,15,67,14,1163768,1863283,2018,07-10-2018 16:03,41.78047559,-87.67514502,"(41.780475587, -87.675145024)"
11367657,JB333068,07-03-2018 04:45,030XX W BELMONT AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,TRUE,FALSE,1411,14,33,21,04A,1155737,1921124,2018,07-10-2018 16:03,41.93936254,-87.70303151,"(41.939362537, -87.703031512)"
11367672,JB333063,07-03-2018 03:46,025XX W THOMAS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,1211,12,26,24,08B,1159200,1907229,2018,07-10-2018 16:03,41.90116306,-87.69068669,"(41.90116306, -87.690686692)"
11360630,JB323551,6/26/2018 14:42,056XX W HURON ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1511,15,29,25,08B,1138447,1904074,2018,07-10-2018 15:57,41.89290666,-87.76699168,"(41.892906655, -87.766991681)"
11361257,JB324576,6/27/2018 9:00,030XX W GEORGE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,TRUE,FALSE,1411,14,35,21,04A,1155793,1919128,2018,07-10-2018 15:57,41.93388424,-87.70287964,"(41.933884239, -87.702879644)"
11364125,JB328417,6/29/2018 20:15,054XX S WELLS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,935,9,3,37,14,1175552,1868549,2018,07-10-2018 15:57,41.7946704,-87.63178543,"(41.794670403, -87.631785431)"
11365859,JB330669,07-01-2018 00:30,024XX S HAMLIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1013,10,22,30,7,1151424,1887627,2018,07-10-2018 15:57,41.84752929,-87.71976347,"(41.847529294, -87.719763467)"
11366332,JB331325,07-01-2018 22:35,073XX S MAPLEWOOD AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,ALLEY,TRUE,FALSE,835,8,18,66,08B,1160645,1855953,2018,07-10-2018 15:57,41.76042604,-87.68679656,"(41.760426043, -87.686796556)"
11366532,JB331500,07-02-2018 04:28,0000X W 69TH ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CTA STATION,TRUE,FALSE,731,7,6,69,14,1177279,1859276,2018,07-10-2018 15:57,41.76918549,-87.62573242,"(41.769185486, -87.625732415)"
11367747,JB333159,07-03-2018 07:25,0000X S HOMAN AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1124,11,28,27,18,1153726,1899685,2018,07-10-2018 16:03,41.88057235,-87.71099424,"(41.880572346, -87.710994238)"
11367749,JB333108,07-03-2018 06:25,020XX W OHIO ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1221,12,26,24,08B,1162635,1904007,2018,07-10-2018 16:03,41.89225034,-87.67816002,"(41.892250337, -87.678160015)"
11367794,JB333218,07-03-2018 08:01,056XX S BISHOP ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,713,7,16,67,18,1167627,1867367,2018,07-10-2018 16:03,41.79160065,-87.66088014,"(41.791600653, -87.660880139)"
11367880,JB333339,07-03-2018 10:15,0000X W CHICAGO AVE,810,THEFT,OVER $500,STREET,TRUE,FALSE,1832,18,42,8,6,1176072,1905724,2018,07-10-2018 16:03,41.89666972,-87.62876023,"(41.896669722, -87.628760228)"
11367919,JB333250,07-03-2018 09:00,039XX S MICHIGAN AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,213,2,3,38,08B,1177806,1879008,2018,07-10-2018 16:03,41.82332006,-87.6232032,"(41.823320055, -87.623203203)"
11367926,JB333221,07-03-2018 08:36,036XX S LAKE PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,212,2,4,36,14,1182233,1881257,2018,07-10-2018 16:03,41.82938992,-87.60689263,"(41.829389915, -87.606892634)"
11367955,JB333371,07-03-2018 09:35,025XX W 104TH PL,820,THEFT,$500 AND UNDER,SIDEWALK,TRUE,FALSE,2211,22,19,72,6,1161035,1835253,2018,07-10-2018 16:03,41.70361386,-87.68593782,"(41.703613855, -87.685937823)"
11367956,JB333434,07-03-2018 11:03,037XX W CHICAGO AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1151351,1905082,2018,07-10-2018 16:03,41.89542921,-87.71957333,"(41.895429205, -87.719573333)"
11367961,JB333352,07-03-2018 10:28,011XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,TRUE,FALSE,1824,18,42,8,26,1176124,1907957,2018,07-10-2018 16:03,41.90279601,-87.62850186,"(41.90279601, -87.628501862)"
11367963,JB333306,07-03-2018 09:20,006XX E 63RD ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,312,3,20,42,26,1181752,1863383,2018,07-10-2018 16:03,41.78035334,-87.60920989,"(41.780353339, -87.609209892)"
11367971,JB333452,07-03-2018 11:26,034XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1123,11,28,27,18,1153516,1899323,2018,07-10-2018 16:03,41.87958316,-87.71177497,"(41.879583157, -87.71177497)"
11367973,JB333436,07-03-2018 10:39,048XX S CICERO AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,814,8,23,56,18,1145172,1872210,2018,07-10-2018 16:03,41.80534309,-87.74309737,"(41.805343087, -87.743097373)"
11367984,JB333457,07-03-2018 11:45,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,TRUE,FALSE,1651,16,41,76,26,1100317,1935229,2018,07-10-2018 16:03,41.9790063,-87.90646316,"(41.979006297, -87.906463155)"
